"id","Name","State","City","Site","Material","Weight_g","Laboratory","LabID","Age_BP","Error","Report"
139,춘천 천전리 118-21 4호 주거지 목탄시료 5,강원도,춘천시,천전리 118-21 4호 주거지,탄화목,0.0031,서울대학교 기초과학공동기기원,SNU12-556,2590,60,춘천 천전리 118-21번지 근생시설 신축부지내 유적 발굴조사 보고서
140,춘천 천전리 118-21 4호 주거지 목탄시료 6,강원도,춘천시,천전리 118-21 4호 주거지,탄화목,0.003,서울대학교 기초과학공동기기원,SNU12-557,3210,50,춘천 천전리 118-22번지 근생시설 신축부지내 유적 발굴조사 보고서
141,춘천 천전리 118-21 4호 주거지 목탄시료 7,강원도,춘천시,천전리 118-21 4호 주거지,탄화목,0.0054,서울대학교 기초과학공동기기원,SNU12-558,2500,40,춘천 천전리 118-23번지 근생시설 신축부지내 유적 발굴조사 보고서
142,춘천 천전리 118-21 9호 주거지 목탄시료 2,강원도,춘천시,천전리 118-21 9호 주거지,탄화목,0.0024,서울대학교 기초과학공동기기원,SNU12-559,2080,60,춘천 천전리 118-24번지 근생시설 신축부지내 유적 발굴조사 보고서
143,춘천 천전리 118-21 9호 주거지 목탄시료 3,강원도,춘천시,천전리 118-21 9호 주거지,탄화목,0.0031,서울대학교 기초과학공동기기원,SNU12-560,1800,40,춘천 천전리 118-25번지 근생시설 신축부지내 유적 발굴조사 보고서
144,춘천 천전리 118-21 9호 주거지 목탄시료 4,강원도,춘천시,천전리 118-21 9호 주거지,탄화목,0.0033,서울대학교 기초과학공동기기원,SNU12-561,1840,50,춘천 천전리 118-26번지 근생시설 신축부지내 유적 발굴조사 보고서
145,No. 1,전라북도,순창군,대가리 향가유적 4호주거지 부뚜막,탄화목,0,한국지질자원연구원,KGM-OWd130386,1810,40,순창 대가리 향가유적
146,No. 2,전라북도,순창군,대가리 향가유적 9호주거지 부뚜막,탄화목,0,한국지질자원연구원,KGM-OWd130387,1830,40,순창 대가리 향가유적
147,No. 3,전라북도,순창군,대가리 향가유적 21-2호 주거지 북동바닥,탄화목,0,한국지질자원연구원,KGM-OWd130388,1810,40,순창 대가리 향가유적
148,No. 4,전라북도,순창군,대가리 향가유적 21-3호 주거지 부뚜막,탄화목,0,한국지질자원연구원,KGM-OWd130389,1700,40,순창 대가리 향가유적
149,No. 5,전라북도,순창군,대가리 향가유적 23호 주거지 부뚜막,탄화목,0,한국지질자원연구원,KGM-OWd130391,1800,40,순창 대가리 향가유적
150,예산 효림리유적 I-1지점 신석기시대 주거지 내부,충청남도,예산군,효림리 유적 I-1지점 신석기시대 주거지 내부,탄화목,0.0035,서울대학교 기초과학공동기기원,SNU12-536,4390,50,예산일반산업단지 조성사업부지내 예산 효림리유적
151,예산 효림리유적 I-1지점 신석기시대 주거지 내부,충청남도,예산군,효림리 유적 I-1지점 신석기시대 주거지 내부,탄화목,0.0035,서울대학교 기초과학공동기기원,SNU12-537,4330,50,예산일반산업단지 조성사업부지내 예산 효림리유적
152,예산 효림리유적 I-1지점 청동기시대 1호 주거지 내부,충청남도,예산군,효림리 유적 I-1지점 청동기시대 1호 주거지 내부,탄화목,0.0071,서울대학교 기초과학공동기기원,SNU12-539,2890,80,예산일반산업단지 조성사업부지내 예산 효림리유적
153,예산 효림리유적 I-1지점 청동기시대 5호 주거지 내부 상층,충청남도,예산군,효림리 유적 I-1지점 청동기시대 5호 주거지 내부 상층,탄화목,0.0033,서울대학교 기초과학공동기기원,SNU12-540,2440,40,예산일반산업단지 조성사업부지내 예산 효림리유적
154,예산 효림리유적 I-2지점 청동기시대 5호 주거지 내부 하층,충청남도,예산군,효림리 유적 I-2지점 청동기시대 5호 주거지 내부 하층,탄화목,0.0044,서울대학교 기초과학공동기기원,SNU12-541,2440,40,예산일반산업단지 조성사업부지내 예산 효림리유적
155,예산 효림리유적 I-2지점 청동기시대 4호 주거지 내부,충청남도,예산군,효림리 유적 I-2지점 청동기시대 4호 주거지 내부,탄화목,0.0033,서울대학교 기초과학공동기기원,SNU12-542,2410,60,예산일반산업단지 조성사업부지내 예산 효림리유적
156,예산 효림리유적 I-2지점 청동기시대 4호 주거지 내부,충청남도,예산군,효림리 유적 I-2지점 청동기시대 4호 주거지 내부,탄화목,0.0046,서울대학교 기초과학공동기기원,SNU12-543,2480,60,예산일반산업단지 조성사업부지내 예산 효림리유적
157,다지구 청동기시대 1호 주거지 목탄시료1,경기도,성남시,창곡동 유적 다지구 청동기시대 1호 주거지,탄화목,0.0033,서울대학교 기초과학공동기기원,SNU12-459,2830,40,성남 창곡동유적
158,다지구 청동기시대 1호 주거지 목탄시료2,경기도,성남시,창곡동 유적 다지구 청동기시대 1호 주거지,탄화목,0.0033,서울대학교 기초과학공동기기원,SNU12-460,2780,40,성남 창곡동유적
159,다지구 청동기시대 1호 주거지 목탄시료3,경기도,성남시,창곡동 유적 다지구 청동기시대 1호 주거지,탄화목,0.003,서울대학교 기초과학공동기기원,SNU12-461,2820,40,성남 창곡동유적
160,다지구 청동기시대 1호 주거지 목탄시료 4,경기도,성남시,창곡동 유적 다지구 청동기시대 1호 주거지,탄화목,0.0039,서울대학교 기초과학공동기기원,SNU12-462,2880,50,성남 창곡동유적
161,바지구 삼국시대 1호 주거지 목탄시료1,경기도,성남시,창곡동 유적 바지구 삼국시대 1호 주거지,탄화목,0.0032,서울대학교 기초과학공동기기원,SNU12-463,1510,40,성남 창곡동유적
162,바지구 삼국시대 1호 주거지 목탄시료2,경기도,성남시,창곡동 유적 바지구 삼국시대 1호 주거지,탄화목,0.0034,서울대학교 기초과학공동기기원,SNU12-464,1520,40,성남 창곡동유적
163,제주 고산리유적 N2W1 주거지-1,제주도,제주시,고산리 N2W1 주거지,탄화목,0,한국지질자원연구원,KGM-OWd130233,8570,50,제주 고산리유적
164,제주 고산리유적 N2W1 수혈유구-14,제주도,제주시,고산리 N2W1 수혈유구,탄화목,0,한국지질자원연구원,KGM-OWd130234,5040,40,제주 고산리유적
165,제주 고산리유적 N2W1 야외노지-1,제주도,제주시,고산리 N2W1 야외노지,탄화목,0,한국지질자원연구원,KGM-OWd130235,8610,50,제주 고산리유적
166,제주 고산리유적 S1W1 수혈,제주도,제주시,고산리 S1W1 수혈,탄화목,0,한국지질자원연구원,KGM-OWd130236,8650,50,제주 고산리유적
167,"제주 고산리유적 S1W1 야외노지-3,4",제주도,제주시,고산리 S1W1 야외노지,탄화목,0,한국지질자원연구원,KGM-OWd130237,8660,50,제주 고산리유적
168,제주 고산리유적 S1W1 야외노지-5,제주도,제주시,고산리 S1W1 야외노지,탄화목,0,한국지질자원연구원,KGM-OWd130238,8540,50,제주 고산리유적
169,제주 고산리유적 S2W1 수혈유구-3,제주도,제주시,고산리 S2W1 수혈유구,탄화목,0,한국지질자원연구원,KGM-OWd130239,5460,40,제주 고산리유적
170,제주 고산리유적 S2W1 수혈유구-5,제주도,제주시,고산리 S2W1 수혈유구,탄화목,0,한국지질자원연구원,KGM-OWd130240,5070,40,제주 고산리유적
171,제주 고산리유적 S2W1 야외노지-1,제주도,제주시,고산리 S2W1 야외노지,탄화목,0,한국지질자원연구원,KGM-OWd130241,8600,50,제주 고산리유적
172,제주 고산리유적 S3W1 수혈유구-3,제주도,제주시,고산리 S3W1 수혈유구,탄화목,0,한국지질자원연구원,KGM-OWd130242,8630,50,제주 고산리유적
173,제주 고산리유적 S3W1 수혈유구-14,제주도,제주시,고산리 S3W1 수혈유구,탄화목,0,한국지질자원연구원,KGM-OWd130243,8560,50,제주 고산리유적
174,제주 고산리유적 S4W1 수혈유구-1,제주도,제주시,고산리 S4W1 수혈유구,탄화목,0,한국지질자원연구원,KGM-OWd130244,5070,40,제주 고산리유적
175,제주 고산리유적 N1E1 구상유구-1,제주도,제주시,고산리 N1E1 구상유구,탄화목,0,한국지질자원연구원,KGM-OWd130245,5610,40,제주 고산리유적
176,제주 고산리유적 S2E1 수혈유구-2,제주도,제주시,고산리 S2E1 수혈유구,탄화목,0,한국지질자원연구원,KGM-OWd130246,8690,50,제주 고산리유적
177,제주 고산리유적 S2E1 수혈유구-11,제주도,제주시,고산리 S2E1 수혈유구,탄화목,0,한국지질자원연구원,KGM-OWd130247,8660,50,제주 고산리유적
178,제주 고산리유적 S4E2 주거지-1,제주도,제주시,고산리 S4E2 주거지,탄화목,0,한국지질자원연구원,KGM-OWd130248,5440,40,제주 고산리유적
179,제주 고산리유적 N2W1 수혈유구-18 (KS-12-14C-17),제주도,제주시,고산리 N2W1 수혈유구,토기,0,한국지질자원연구원,KGM-OPy140001,8310,50,제주 고산리유적
180,제주 고산리유적 S2W1 주거지-1 (KS-12-14C-19),제주도,제주시,고산리 S2W1 주거지,토기,0,한국지질자원연구원,KGM-OPy140003,5680,40,제주 고산리유적
181,제주 고산리유적 N2W1 수혈유구-18 (KS-12-14C-20),제주도,제주시,고산리 N2W1 수혈유구,토기,0,한국지질자원연구원,KGM-OPy140004,5760,40,제주 고산리유적
182,KS-12-14C-03,제주도,제주시,고산리 N2W1 야외노지,탄화목,0,Beta Analytic,Beta-349640,8700,40,제주 고산리유적
183,KS-12-14C-06,제주도,제주시,고산리 S1W1 야외노지,탄화목,0,Beta Analytic,Beta-349641,8480,40,제주 고산리유적
184,KS-12-14C-09,제주도,제주시,고산리 S2W1 야외노지,탄화목,0,Beta Analytic,Beta-349642,8650,40,제주 고산리유적
185,KS-12-14C-12,제주도,제주시,고산리 S4W1 수혈유구,탄화목,0,Beta Analytic,Beta-349643,4930,40,제주 고산리유적
186,Archaeological Pottery,제주도,제주시,고산리 N1W1 수혈유구,토기,0,Beta Analytic,Beta-379044,4710,30,제주 고산리유적
187,제주 용담 2동 4호 수혈 목탄시료,제주도,제주시,용담 2동 4호 수혈,탄화목,0.0031,서울대학교 기초과학공동기기원,SNU13-R003,2150,40,제주 용담동유적
188,제주 용담 2동 2호 소토유구 목탄시료①,제주도,제주시,용담 2동 2호 소토유구,탄화목,0.0032,서울대학교 기초과학공동기기원,SNU13-R004,1990,40,제주 용담동유적
189,제주 용담 2동 2호 소토유구 목탄시료②,제주도,제주시,용담 2동 2호 소토유구,탄화목,0.003,서울대학교 기초과학공동기기원,SNU13-R005,2030,40,제주 용담동유적
190,덕평 2구역 백제토기가마1호 연소부 시료1,경기도,이천시,덕평리 2구역 백제토기가마 1호 연소부,탄화목,0,한국지질자원연구원,KGM-OWd120496,1670,30,이천 덕평리 유적
191,덕평 2구역 백제토기가마1호 연소부 시료2,경기도,이천시,덕평리 2구역 백제토기가마 1호 연소부,탄화목,0,한국지질자원연구원,KGM-OWd120497,1650,30,이천 덕평리 유적
192,냉정-부산간 확장공사(7 공구) 대동분기점 No.1 삼국시대 주거지,경상남도,김해시,덕산리 유적 대동분기점 No.1 삼국시대 주거지,탄화목,0.0036,서울대학교 기초과학공동기기원,SNU12-675,1740,50,김해 덕산리 유적
193,고성봉암 시굴 A 수혈 1호 목탄,경상남도,고성군,봉암리 유적 시굴 A 수혈 1호,탄화목,0.0038,서울대학교 기초과학공동기기원,SNU13-307,740,40,고성 봉암일반산업단지 중로1-22호 개설부지 내 固城 鳳岩里遺蹟
194,고성봉암 시굴 A 탄요 1호 목탄,경상남도,고성군,봉암리 유적 시굴 A 탄요 1호,탄화목,0.0033,서울대학교 기초과학공동기기원,SNU13-308,380,40,고성 봉암일반산업단지 중로1-22호 개설부지 내 固城 鳳岩里遺蹟
195,고성봉암 발굴 B 수혈 1호 목탄,경상남도,고성군,봉암리 유적 발굴 B 수혈 1호,탄화목,0.0034,서울대학교 기초과학공동기기원,SNU13-309,950,40,고성 봉암일반산업단지 중로1-22호 개설부지 내 固城 鳳岩里遺蹟
196,의성장춘 목탄1 - 제I 구역 조선시대 제 2호 건물지 배수로,경상북도,의성군,장춘리 499유적 제I 구역 조선시대 제 2호 건물지 배수로,탄화목,0.0038,서울대학교 기초과학공동기기원,SNU13-120,160,40,의성 장춘리 499유적
197,의성장춘 목탄2 - 제I 구역 조선시대 제 3호 주거지 아궁이,경상북도,의성군,장춘리 499유적 제I 구역 조선시대 제 2호 주거지 아궁이,탄화목,0.0031,서울대학교 기초과학공동기기원,SNU13-121,220,50,의성 장춘리 499유적
198,의성장춘 목탄3 - 제I 구역 조선시대 삼가마,경상북도,의성군,장춘리 499유적 제I 구역 조선시대 삼가마,탄화목,0.003,서울대학교 기초과학공동기기원,SNU13-122,830,40,의성 장춘리 499유적
199,의성장춘 목탄4 - 제I 구역 조선시대 제 4호 수혈,경상북도,의성군,장춘리 499유적 제I 구역 조선시대 제 4호 수혈,탄화목,0.0035,서울대학교 기초과학공동기기원,SNU13-123,340,40,의성 장춘리 499유적
200,익산 와리 정동유적 청동기시대 1호 수혈유구 목탄,전라북도,익산시,와리 정동유적 청동기시대 1호 수혈유구,탄화목,0.0037,서울대학교 기초과학공동기기원,SNU13-054,2420,40,익산 함열 소도읍 육성사업 돌숲공원 조성부지 내 익산 와리 정동유적
201,익산 와리 정동유적 청동기시대 6호 주거지 목탄,전라북도,익산시,와리 정동유적 청동기시대 6호 주거지,탄화목,0.0053,서울대학교 기초과학공동기기원,SNU13-055,2540,40,익산 함열 소도읍 육성사업 돌숲공원 조성부지 내 익산 와리 정동유적
202,익산 와리 정동유적 청동기시대 7호 주거지 목탄,전라북도,익산시,와리 정동유적 청동기시대 7호 주거지,탄화목,0.0014,서울대학교 기초과학공동기기원,SNU13-056,2480,50,익산 함열 소도읍 육성사업 돌숲공원 조성부지 내 익산 와리 정동유적
203,익산 와리 정동유적 청동기시대 8호 주거지 목탄,전라북도,익산시,와리 정동유적 청동기시대 8호 주거지,탄화목,0.0044,서울대학교 기초과학공동기기원,SNU13-057,2410,50,익산 함열 소도읍 육성사업 돌숲공원 조성부지 내 익산 와리 정동유적
204,나주-동강 청 1호 주거지,전라남도,나주시,월양리 청 1호 주거지,탄화목,0.0008,서울대학교 기초과학공동기기원,SNU13-041,2360,140,나주 월양리유적
205,나주-동강 청 2호 주거지,전라남도,나주시,월양리 청 2호 주거지,탄화목,0.0041,서울대학교 기초과학공동기기원,SNU13-042,190,40,나주 월양리유적
206,나주-동강 청 3호 주거지,전라남도,나주시,월양리 청 3호 주거지,탄화목,0.0035,서울대학교 기초과학공동기기원,SNU13-043,2430,40,나주 월양리유적
207,나주-동강 2호 가마 시료,전라남도,나주시,월양리 2호 가마,탄화목,0.0041,서울대학교 기초과학공동기기원,SNU13-044,1230,40,나주 월양리유적
